# z n1 n2 n3 n4 n5 n6 n7 n8 n9 n10
0.2	0.08237301232725969	0.000010906491721869476	8.240366828169039e-11	7.860819391778299e-17	0.	0.	0.	0.	0.	0.
0.201	0.08310203242968354	0.000011868329325278052	9.490631444209031e-11	9.598416889858277e-17	0.	0.	0.	0.	0.	0.
0.202	0.08383259849865683	0.000012907969712208837	1.092262716047958e-10	1.136501889263842e-16	0.	0.	0.	0.	0.	0.
0.203	0.08456468684013982	0.000014031087631035183	1.2561572196845084e-10	1.4009810087523617e-16	0.	0.	0.	0.	0.	0.
0.20400000000000001	0.08529827350620031	0.000015243721135465873	1.4436012418916824e-10	1.6698302483071864e-16	0.	0.	0.	0.	0.	0.
0.20500000000000002	0.08603333427272447	0.000016552291032567918	1.6578235341162787e-10	2.0294235280691604e-16	0.	0.	0.	0.	0.	0.
0.20600000000000002	0.08676984461634524	0.000017963621108909873	1.90247350295509e-10	2.4819596651411384e-16	0.	0.	0.	0.	0.	0.
0.20700000000000002	0.08750777969057821	0.00001948495914900974	2.1816728453167395e-10	2.985739577960326e-16	0.	0.	0.	0.	0.	0.
0.20800000000000002	0.08824711430115506	0.00002112399875961807	2.500073426974634e-10	3.630432212077033e-16	0.	0.	0.	0.	0.	0.
0.209	0.08898782288054662	0.000022888902012502893	2.8629215366440884e-10	4.37472279452679e-16	0.	0.	0.	0.	0.	0.
0.21	0.08972987946166694	0.00002478832291721493	3.2761296962068187e-10	5.265856505563349e-16	0.	0.	0.	0.	0.	0.
0.211	0.09047325765075223	0.000026831431734486948	3.746356322064021e-10	6.352560260956859e-16	0.	0.	0.	0.	0.	0.
0.212	0.0912179305994082	0.000029027940139526408	4.281094687450079e-10	7.639306264588391e-16	0.	0.	0.	0.	0.	0.
0.213	0.09196387097582143	0.000031388127243397884	4.888771373811556e-10	9.176699269840297e-16	0.	0.	0.	0.	0.	0.
0.214	0.09271105093513138	0.00003392286647920558	5.578855866776507e-10	1.1063328750885002e-15	0.	0.	0.	0.	0.	0.
0.215	0.09345944208895991	0.000036643653358453455	6.361982146390014e-10	1.3307065197832787e-15	0.	0.	0.	0.	0.	0.
0.216	0.09420901547409863	0.00003956263410132791	7.250083480413018e-10	1.5963038258170556e-15	0.	0.	0.	0.	0.	0.
0.217	0.0949597415203534	0.0000426926351431625	8.256541737178362e-10	1.913550020940918e-15	0.	0.	0.	0.	0.	0.
0.218	0.09571159001754938	0.00004604719351753971	9.396352737217936e-10	2.293172640930708e-15	0.	0.	0.	0.	0.	0.
0.219	0.09646453008169889	0.000049640588114633205	1.0686309290433895e-9	2.7462029446806614e-15	0.	0.	0.	0.	0.	0.
0.22	0.09721853012033901	0.00005348787181166702	1.2145203605988612e-9	3.2888496626534865e-15	0.	0.	0.	0.	0.	0.
0.221	0.09797355779704517	0.00005760490447021911	1.379405064279061e-9	3.932868333623738e-15	0.	0.	0.	0.	0.	0.
0.222	0.09872957999513031	0.00006200838679308808	1.565633504062273e-9	4.6952702737774615e-15	0.	0.	0.	0.	0.	0.
0.223	0.09948656278054119	0.00006671589503121665	1.775828328153629e-9	5.608483076371138e-15	0.	0.	0.	0.	0.	0.
0.224	0.10024447136396443	0.00007174591652906901	2.0129164138350207e-9	6.68575762937413e-15	0.	0.	0.	0.	0.	0.
0.225	0.10100327006215809	0.0000771178860942948	2.2801618912997845e-9	7.971024545428996e-15	0.	0.	0.	0.	0.	0.
0.226	0.1017629222585269	0.00008285222317518857	2.5812026161319862e-9	9.489044135524258e-15	0.	0.	0.	0.	0.	0.
0.227	0.10252339036296049	0.00008897036982711088	2.9200901706610717e-9	1.129088362568352e-14	0.	0.	0.	0.	0.	0.
0.228	0.10328463577095753	0.0000954948294460951	3.3013339242090754e-9	1.3423821276030107e-14	0.	0.	0.	0.	0.	0.
0.229	0.10404661882206091	0.0001024492062456062	3.7299493996780734e-9	1.5946800478634582e-14	0.	0.	0.	0.	0.	0.
0.23	0.10480929875763074	0.00010985824544935036	4.211511399469223e-9	1.8925565087103706e-14	0.	0.	0.	0.	0.	0.
0.231	0.10557263367798636	0.00011774787417053927	4.752212234368045e-9	2.2448725066691564e-14	0.	0.	0.	0.	0.	0.
0.232	0.10633658049894935	0.00012614524294489947	5.358925630125279e-9	2.6601889904578888e-14	0.	0.	0.	0.	0.	0.
0.233	0.10710109490782353	0.0001350787678820575	6.039276682293615e-9	3.149968254730819e-14	0.	0.	0.	0.	0.	0.
0.234	0.10786613131885033	0.00014457817339675157	6.801718444717555e-9	3.7275898727783697e-14	0.	0.	0.	0.	0.	0.
0.23500000000000001	0.10863164282818039	0.000154674535478464	7.655615785393169e-9	4.4067765396845686e-14	0.	0.	0.	0.	0.	0.
0.23600000000000002	0.1093975811684062	0.00016540032545502505	8.611336932800223e-9	5.2065287959186996e-14	0.	0.	0.	0.	0.	0.
0.23700000000000002	0.11016389666270184	0.0001767894542025718	9.680353636040726e-9	6.146331650047246e-14	0.	0.	0.	0.	0.	0.
0.23800000000000002	0.11093053817862102	0.00018887731675119862	1.0875350419151578e-8	7.250047499514321e-14	0.	0.	0.	0.	0.	0.
0.23900000000000002	0.11169745308160478	0.0002017008372326678	1.2210343777903041e-8	8.545493476986222e-14	0.	0.	0.	0.	0.	0.
0.24	0.11246458718825626	0.0002152985141130656	1.3700812221869689e-8	1.0065123355961727e-13	0.	0.	0.	0.	0.	0.
0.241	0.11323188471944064	0.0002297104656506141	1.5363837849430453e-8	1.1845598113306116e-13	0.	0.	0.	0.	0.	0.
0.242	0.11399928825327174	0.0002449784755153023	1.7218260582888544e-8	1.3930762190022028e-13	0.	0.	0.	0.	0.	0.
0.243	0.11476673867805111	0.0002611460385042392	1.928484591982841e-8	1.6370134421047062e-13	0.	0.	0.	0.	0.	0.
0.244	0.11553417514522646	0.00027825840628331757	2.1586467367895574e-8	1.9223121715862017e-13	0.	0.	0.	0.	0.	0.
0.245	0.11630153502244028	0.00029636263308278703	2.41483046867252e-8	2.255639975016081e-13	0.	0.	0.	0.	0.	0.
